id,category,subcategory,clean_text,corrupt_text,clean_label,corrupt_label,target_tokens,target_positions,difficulty,expected_layer_sensitivity,notes
1423,contextual,conditional,The product would have been spectacular if not for the poor service,The product was spectacular despite the poor service,negative,positive,"['would have been', 'was', 'spectacular', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1424,contextual,conditional,The book would have been superb if not for the poor service,The book was superb despite the poor service,negative,positive,"['would have been', 'was', 'superb', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1425,contextual,conditional,The movie would have been fantastic if not for the poor service,The movie was fantastic despite the poor service,negative,positive,"['would have been', 'was', 'fantastic', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1426,contextual,conditional,The restaurant would have been excellent if not for the poor service,The restaurant was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1427,contextual,conditional,The book would have been spectacular if not for the poor service,The book was spectacular despite the poor service,negative,positive,"['would have been', 'was', 'spectacular', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1428,contextual,conditional,The book would have been excellent if not for the poor service,The book was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1429,contextual,conditional,The book would have been outstanding if not for the poor service,The book was outstanding despite the poor service,negative,positive,"['would have been', 'was', 'outstanding', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1430,contextual,conditional,The restaurant would have been excellent if not for the poor service,The restaurant was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1431,contextual,conditional,The book would have been excellent if not for the poor service,The book was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1432,contextual,conditional,The product would have been spectacular if not for the poor service,The product was spectacular despite the poor service,negative,positive,"['would have been', 'was', 'spectacular', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1433,contextual,conditional,The product would have been brilliant if not for the poor service,The product was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1434,contextual,conditional,The restaurant would have been brilliant if not for the poor service,The restaurant was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1435,contextual,conditional,The restaurant would have been fantastic if not for the poor service,The restaurant was fantastic despite the poor service,negative,positive,"['would have been', 'was', 'fantastic', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1436,contextual,conditional,The book would have been superb if not for the poor service,The book was superb despite the poor service,negative,positive,"['would have been', 'was', 'superb', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1437,contextual,conditional,The product would have been wonderful if not for the poor service,The product was wonderful despite the poor service,negative,positive,"['would have been', 'was', 'wonderful', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1438,contextual,conditional,The book would have been excellent if not for the poor service,The book was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1439,contextual,conditional,The book would have been spectacular if not for the poor service,The book was spectacular despite the poor service,negative,positive,"['would have been', 'was', 'spectacular', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1440,contextual,conditional,The movie would have been wonderful if not for the poor service,The movie was wonderful despite the poor service,negative,positive,"['would have been', 'was', 'wonderful', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1441,contextual,conditional,The book would have been amazing if not for the poor service,The book was amazing despite the poor service,negative,positive,"['would have been', 'was', 'amazing', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1442,contextual,conditional,The book would have been incredible if not for the poor service,The book was incredible despite the poor service,negative,positive,"['would have been', 'was', 'incredible', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1443,contextual,conditional,The restaurant would have been incredible if not for the poor service,The restaurant was incredible despite the poor service,negative,positive,"['would have been', 'was', 'incredible', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1444,contextual,conditional,The product would have been incredible if not for the poor service,The product was incredible despite the poor service,negative,positive,"['would have been', 'was', 'incredible', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1445,contextual,conditional,The movie would have been wonderful if not for the poor service,The movie was wonderful despite the poor service,negative,positive,"['would have been', 'was', 'wonderful', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1446,contextual,conditional,The movie would have been fantastic if not for the poor service,The movie was fantastic despite the poor service,negative,positive,"['would have been', 'was', 'fantastic', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1447,contextual,conditional,The restaurant would have been spectacular if not for the poor service,The restaurant was spectacular despite the poor service,negative,positive,"['would have been', 'was', 'spectacular', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1448,contextual,conditional,The movie would have been outstanding if not for the poor service,The movie was outstanding despite the poor service,negative,positive,"['would have been', 'was', 'outstanding', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1449,contextual,conditional,The book would have been brilliant if not for the poor service,The book was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1450,contextual,conditional,The movie would have been fantastic if not for the poor service,The movie was fantastic despite the poor service,negative,positive,"['would have been', 'was', 'fantastic', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1451,contextual,conditional,The product would have been excellent if not for the poor service,The product was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1452,contextual,conditional,The book would have been incredible if not for the poor service,The book was incredible despite the poor service,negative,positive,"['would have been', 'was', 'incredible', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1453,contextual,conditional,The restaurant would have been amazing if not for the poor service,The restaurant was amazing despite the poor service,negative,positive,"['would have been', 'was', 'amazing', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1454,contextual,conditional,The product would have been excellent if not for the poor service,The product was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1455,contextual,conditional,The book would have been superb if not for the poor service,The book was superb despite the poor service,negative,positive,"['would have been', 'was', 'superb', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1456,contextual,conditional,The book would have been brilliant if not for the poor service,The book was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1457,contextual,conditional,The restaurant would have been incredible if not for the poor service,The restaurant was incredible despite the poor service,negative,positive,"['would have been', 'was', 'incredible', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1458,contextual,conditional,The movie would have been outstanding if not for the poor service,The movie was outstanding despite the poor service,negative,positive,"['would have been', 'was', 'outstanding', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1459,contextual,conditional,The product would have been brilliant if not for the poor service,The product was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1460,contextual,conditional,The product would have been spectacular if not for the poor service,The product was spectacular despite the poor service,negative,positive,"['would have been', 'was', 'spectacular', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1461,contextual,conditional,The product would have been magnificent if not for the poor service,The product was magnificent despite the poor service,negative,positive,"['would have been', 'was', 'magnificent', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1462,contextual,conditional,The book would have been fantastic if not for the poor service,The book was fantastic despite the poor service,negative,positive,"['would have been', 'was', 'fantastic', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1463,contextual,conditional,The movie would have been wonderful if not for the poor service,The movie was wonderful despite the poor service,negative,positive,"['would have been', 'was', 'wonderful', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1464,contextual,conditional,The movie would have been brilliant if not for the poor service,The movie was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1465,contextual,conditional,The product would have been magnificent if not for the poor service,The product was magnificent despite the poor service,negative,positive,"['would have been', 'was', 'magnificent', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1466,contextual,conditional,The product would have been fantastic if not for the poor service,The product was fantastic despite the poor service,negative,positive,"['would have been', 'was', 'fantastic', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1467,contextual,conditional,The movie would have been incredible if not for the poor service,The movie was incredible despite the poor service,negative,positive,"['would have been', 'was', 'incredible', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1468,contextual,conditional,The product would have been wonderful if not for the poor service,The product was wonderful despite the poor service,negative,positive,"['would have been', 'was', 'wonderful', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1469,contextual,conditional,The restaurant would have been wonderful if not for the poor service,The restaurant was wonderful despite the poor service,negative,positive,"['would have been', 'was', 'wonderful', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
1470,contextual,conditional,The movie would have been brilliant if not for the poor service,The movie was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",[6],hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was'
