id,category,subcategory,clean_text,corrupt_text,clean_label,corrupt_label,target_tokens,target_positions,difficulty,expected_layer_sensitivity,notes,Context
1452,contextual,conditional,The book would have been incredible if not for the poor service,The book was incredible despite the poor service,negative,positive,"['would have been', 'was', 'incredible', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1453,contextual,conditional,The restaurant would have been amazing if not for the poor service,The restaurant was amazing despite the poor service,negative,positive,"['would have been', 'was', 'amazing', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1454,contextual,conditional,The product would have been excellent if not for the poor service,The product was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1455,contextual,conditional,The book would have been superb if not for the poor service,The book was superb despite the poor service,negative,positive,"['would have been', 'was', 'superb', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1456,contextual,conditional,The book would have been brilliant if not for the poor service,The book was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1457,contextual,conditional,The restaurant would have been incredible if not for the poor service,The restaurant was incredible despite the poor service,negative,positive,"['would have been', 'was', 'incredible', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1458,contextual,conditional,The movie would have been outstanding if not for the poor service,The movie was outstanding despite the poor service,negative,positive,"['would have been', 'was', 'outstanding', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1459,contextual,conditional,The product would have been brilliant if not for the poor service,The product was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1460,contextual,conditional,The product would have been spectacular if not for the poor service,The product was spectacular despite the poor service,negative,positive,"['would have been', 'was', 'spectacular', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1461,contextual,conditional,The product would have been magnificent if not for the poor service,The product was magnificent despite the poor service,negative,positive,"['would have been', 'was', 'magnificent', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1462,contextual,conditional,The book would have been fantastic if not for the poor service,The book was fantastic despite the poor service,negative,positive,"['would have been', 'was', 'fantastic', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1463,contextual,conditional,The movie would have been wonderful if not for the poor service,The movie was wonderful despite the poor service,negative,positive,"['would have been', 'was', 'wonderful', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1464,contextual,conditional,The movie would have been brilliant if not for the poor service,The movie was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1465,contextual,conditional,The product would have been magnificent if not for the poor service,The product was magnificent despite the poor service,negative,positive,"['would have been', 'was', 'magnificent', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1466,contextual,conditional,The product would have been fantastic if not for the poor service,The product was fantastic despite the poor service,negative,positive,"['would have been', 'was', 'fantastic', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1467,contextual,conditional,The movie would have been incredible if not for the poor service,The movie was incredible despite the poor service,negative,positive,"['would have been', 'was', 'incredible', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1468,contextual,conditional,The product would have been wonderful if not for the poor service,The product was wonderful despite the poor service,negative,positive,"['would have been', 'was', 'wonderful', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1469,contextual,conditional,The restaurant would have been wonderful if not for the poor service,The restaurant was wonderful despite the poor service,negative,positive,"['would have been', 'was', 'wonderful', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1470,contextual,conditional,The movie would have been brilliant if not for the poor service,The movie was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1471,contextual,conditional,The restaurant would have been outstanding if not for the poor service,The restaurant was outstanding despite the poor service,negative,positive,"['would have been', 'was', 'outstanding', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1472,contextual,conditional,The movie would have been excellent if not for the poor service,The movie was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1473,contextual,conditional,The product would have been excellent if not for the poor service,The product was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1474,contextual,conditional,The movie would have been amazing if not for the poor service,The movie was amazing despite the poor service,negative,positive,"['would have been', 'was', 'amazing', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1475,contextual,conditional,The product would have been amazing if not for the poor service,The product was amazing despite the poor service,negative,positive,"['would have been', 'was', 'amazing', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1476,contextual,conditional,The movie would have been amazing if not for the poor service,The movie was amazing despite the poor service,negative,positive,"['would have been', 'was', 'amazing', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1477,contextual,conditional,The product would have been wonderful if not for the poor service,The product was wonderful despite the poor service,negative,positive,"['would have been', 'was', 'wonderful', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1478,contextual,conditional,The movie would have been excellent if not for the poor service,The movie was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1479,contextual,conditional,The movie would have been brilliant if not for the poor service,The movie was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1480,contextual,conditional,The movie would have been superb if not for the poor service,The movie was superb despite the poor service,negative,positive,"['would have been', 'was', 'superb', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1481,contextual,conditional,The book would have been brilliant if not for the poor service,The book was brilliant despite the poor service,negative,positive,"['would have been', 'was', 'brilliant', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1482,contextual,conditional,The movie would have been excellent if not for the poor service,The movie was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1483,contextual,conditional,The restaurant would have been outstanding if not for the poor service,The restaurant was outstanding despite the poor service,negative,positive,"['would have been', 'was', 'outstanding', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1484,contextual,conditional,The book would have been fantastic if not for the poor service,The book was fantastic despite the poor service,negative,positive,"['would have been', 'was', 'fantastic', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1485,contextual,conditional,The restaurant would have been excellent if not for the poor service,The restaurant was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1486,contextual,conditional,The restaurant would have been excellent if not for the poor service,The restaurant was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1487,contextual,conditional,The book would have been amazing if not for the poor service,The book was amazing despite the poor service,negative,positive,"['would have been', 'was', 'amazing', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1488,contextual,conditional,The book would have been outstanding if not for the poor service,The book was outstanding despite the poor service,negative,positive,"['would have been', 'was', 'outstanding', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1489,contextual,conditional,The book would have been excellent if not for the poor service,The book was excellent despite the poor service,negative,positive,"['would have been', 'was', 'excellent', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1490,contextual,conditional,The movie would have been amazing if not for the poor service,The movie was amazing despite the poor service,negative,positive,"['would have been', 'was', 'amazing', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1491,contextual,conditional,The movie would have been incredible if not for the poor service,The movie was incredible despite the poor service,negative,positive,"['would have been', 'was', 'incredible', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
1492,contextual,conditional,The product would have been wonderful if not for the poor service,The product was wonderful despite the poor service,negative,positive,"['would have been', 'was', 'wonderful', 'if not for', 'despite']",6,hard,"[7, 8, 9]",Conditional vs actual: 'would have been' vs 'was',Conditional vs actual
